Gen, Pop, Loci1, Loci2, Loci3, Loci4, Loci5, Loci6, Loci7, Loci8, Loci9, Loci10, Loci11, Loci12, Loci13, Loci14, Loci15, Loci16, Loci17, Loci18, Loci19, Loci20, Loci21, Loci22, Loci23, Loci24, Loci25, Loci26, Loci27, Loci28, Loci29, Loci30, Loci31, Loci32, Loci33, Loci34, Loci35, Loci36, Loci37, Loci38, Loci39, Loci40, Loci41, Loci42, Loci43, Loci44, Loci45, Loci46, Loci47, Loci48, Loci49, Loci50, Loci51, Loci52, Loci53, Loci54, Loci55, Loci56, Loci57, Loci58, Loci59, Loci60, Loci61, Loci62, Loci63, Loci64, Loci65, Loci66, Loci67, Loci68, Loci69, Loci70, Loci71, Loci72, Loci73, Loci74, Loci75, Loci76, Loci77, Loci78, Loci79, Loci80, Loci81, Loci82, Loci83, Loci84, Loci85, Loci86, Loci87, Loci88, Loci89, Loci90, Loci91, Loci92, Loci93, Loci94, Loci95, Loci96, Loci97, Loci98, Loci99, Loci100, Loci101, Loci102, Loci103, Loci104, Loci105, Loci106, Loci107, Loci108, Loci109, Loci110, Loci111, Loci112, Loci113, Loci114, Loci115, Loci116, Loci117, Loci118, Loci119, Loci120, Loci121,
0, 1, 0.0328571, 0.193714, 0.129429, 0.186857, 0.530571, 0.290286, 0.381429, 0.0951429, 0.406571, 0.487429, 0.0268571, 0.172571, 0.124857, 0.180571, 0.294, 0.134286, 0.207714, 0.288571, 0.0625714, 0.257429, 0.584857, 0.782571, 0.117429, 0.250286, 0.192857, 0.781429, 0.257429, 0.265143, 0.166571, 0.339429, 0.369143, 0.142571, 0.0837143, 0.326571, 0.117429, 0.328857, 0.0757143, 0.248571, 0.362571, 0.150286, 0.504571, 0.580857, 0.129429, 0.654857, 0.51, 0.723429, 0.386571, 0.0574286, 0.108, 0.228, 0.179714, 0.182, 0.311143, 0.191714, 0.438571, 0.0531429, 0.451429, 0.283714, 0.0505714, 0.150286, 0.389429, 0.100286, 0.0608571, 0.127429, 0.202, 0.525714, 0.187429, 0.188857, 0.472286, 0.178, 0.111429, 0.0742857, 0.531143, 0.186857, 0.440286, 0.0605714, 0.221143, 0.762286, 0.0491429, 0.0814286, 0.0862857, 0.778, 0.392857, 0.173143, 0.363714, 0.663429, 0.332286, 0.186, 0.296286, 0.656857, 0.118, 0.271143, 0.141714, 0.228, 0.471429, 0.174857, 0.136857, 0.156857, 0.182857, 0.468571, 0.170857, 0.0697143, 0.284571, 0.448286, 0.0402857, 0.236286, 0.144286, 0.43, 0.100571, 0.117429, 0.207714, 0.561143, 0.710857, 0.729143, 0.439714, 0.193714, 0.540571, 0.361143, 0.369714, 0.0565714, 0.432
0, 2, 0.0365714, 0.199429, 0.121143, 0.178857, 0.533143, 0.310857, 0.369714, 0.09, 0.408857, 0.495429, 0.0294286, 0.17, 0.116571, 0.176571, 0.306571, 0.120286, 0.209429, 0.284571, 0.0671429, 0.244286, 0.600286, 0.754571, 0.104571, 0.239714, 0.196286, 0.770571, 0.269714, 0.269429, 0.170286, 0.318, 0.376286, 0.126857, 0.078, 0.316571, 0.113143, 0.327714, 0.0742857, 0.270571, 0.356286, 0.149143, 0.485714, 0.592857, 0.137143, 0.646857, 0.520857, 0.720857, 0.387143, 0.052, 0.0982857, 0.237429, 0.181143, 0.193429, 0.306286, 0.174286, 0.436286, 0.048, 0.455143, 0.280857, 0.0491429, 0.137143, 0.387143, 0.103714, 0.0568571, 0.131429, 0.217143, 0.516857, 0.181714, 0.191143, 0.488857, 0.188571, 0.111714, 0.0757143, 0.520571, 0.169714, 0.429429, 0.0597143, 0.218571, 0.758286, 0.0517143, 0.084, 0.0922857, 0.776, 0.412857, 0.170286, 0.367714, 0.658286, 0.344571, 0.201143, 0.277429, 0.630857, 0.113143, 0.263143, 0.152, 0.228571, 0.466, 0.164857, 0.139714, 0.162571, 0.160286, 0.468286, 0.162857, 0.0751429, 0.281429, 0.458857, 0.0357143, 0.244286, 0.138857, 0.435429, 0.106857, 0.113429, 0.232286, 0.572571, 0.708286, 0.724286, 0.43, 0.205714, 0.529429, 0.366857, 0.359429, 0.0631429, 0.429143
0, 3, 0.0382857, 0.208286, 0.113143, 0.195429, 0.534571, 0.305143, 0.376571, 0.092, 0.412571, 0.498, 0.03, 0.152571, 0.117143, 0.169143, 0.299714, 0.128571, 0.201143, 0.284571, 0.0662857, 0.246, 0.596857, 0.763714, 0.1, 0.226286, 0.193714, 0.763429, 0.274, 0.268286, 0.171714, 0.330857, 0.363143, 0.133143, 0.0842857, 0.335143, 0.113714, 0.327143, 0.0762857, 0.24, 0.346, 0.144857, 0.491429, 0.585143, 0.138286, 0.649429, 0.516286, 0.709714, 0.412857, 0.0602857, 0.106857, 0.231714, 0.182286, 0.186, 0.307714, 0.190571, 0.428286, 0.0591429, 0.457143, 0.270286, 0.0497143, 0.142857, 0.388857, 0.0934286, 0.0605714, 0.129429, 0.208, 0.525714, 0.195714, 0.193429, 0.480571, 0.172857, 0.109714, 0.078, 0.544571, 0.176571, 0.439429, 0.0654286, 0.223429, 0.767714, 0.0468571, 0.0908571, 0.0937143, 0.778286, 0.403429, 0.159429, 0.368571, 0.672, 0.330571, 0.184286, 0.274857, 0.641429, 0.117429, 0.259143, 0.137429, 0.232857, 0.477714, 0.162286, 0.136286, 0.167429, 0.178, 0.48, 0.166571, 0.08, 0.293143, 0.446857, 0.0391429, 0.253714, 0.141429, 0.436, 0.0925714, 0.11, 0.218, 0.560857, 0.704286, 0.731714, 0.437143, 0.205143, 0.529429, 0.354857, 0.393143, 0.0634286, 0.431714
0, 4, 0.0277143, 0.198571, 0.116857, 0.190286, 0.543143, 0.301143, 0.379429, 0.0968571, 0.410286, 0.504571, 0.0308571, 0.156857, 0.122286, 0.184, 0.308286, 0.123143, 0.229143, 0.276857, 0.0717143, 0.258, 0.598571, 0.786571, 0.112571, 0.238, 0.198, 0.776286, 0.275714, 0.272857, 0.162857, 0.332857, 0.366, 0.14, 0.0768571, 0.334857, 0.118571, 0.340286, 0.074, 0.256571, 0.358286, 0.140571, 0.489429, 0.593143, 0.134857, 0.652571, 0.525429, 0.719429, 0.378571, 0.0525714, 0.106857, 0.224857, 0.189714, 0.182857, 0.299714, 0.184, 0.420286, 0.058, 0.477714, 0.283429, 0.0474286, 0.153429, 0.384, 0.0965714, 0.0648571, 0.129143, 0.224857, 0.527714, 0.196, 0.198857, 0.476857, 0.182, 0.118571, 0.0745714, 0.522857, 0.17, 0.444, 0.0617143, 0.229714, 0.754, 0.0482857, 0.0877143, 0.0882857, 0.776, 0.427714, 0.169429, 0.376857, 0.656571, 0.325143, 0.198571, 0.277714, 0.642857, 0.112857, 0.262857, 0.144286, 0.237429, 0.472, 0.162571, 0.143714, 0.159429, 0.180286, 0.462286, 0.170857, 0.076, 0.272, 0.451429, 0.0434286, 0.24, 0.137143, 0.429714, 0.104286, 0.127714, 0.210571, 0.580286, 0.710571, 0.708571, 0.430286, 0.207714, 0.532857, 0.351714, 0.371143, 0.064, 0.422286
0, 5, 0.0294286, 0.203143, 0.126286, 0.193429, 0.564857, 0.305714, 0.372571, 0.0988571, 0.423143, 0.485714, 0.0271429, 0.161429, 0.121143, 0.180571, 0.292, 0.127143, 0.225143, 0.289714, 0.0688571, 0.25, 0.587714, 0.774, 0.0982857, 0.244, 0.192857, 0.769714, 0.267714, 0.279143, 0.169143, 0.337143, 0.371143, 0.146857, 0.0794286, 0.326857, 0.119429, 0.323143, 0.074, 0.245714, 0.347429, 0.142571, 0.509714, 0.573143, 0.143429, 0.670286, 0.501714, 0.72, 0.403429, 0.0537143, 0.110286, 0.228286, 0.190857, 0.184, 0.322571, 0.176286, 0.431714, 0.0551429, 0.467143, 0.274571, 0.046, 0.149429, 0.389714, 0.0997143, 0.0577143, 0.123714, 0.206286, 0.532286, 0.190571, 0.197429, 0.480571, 0.184286, 0.119143, 0.0782857, 0.534857, 0.182571, 0.439714, 0.056, 0.223429, 0.764571, 0.0454286, 0.0911429, 0.0914286, 0.783429, 0.425714, 0.184, 0.376857, 0.658, 0.328286, 0.181714, 0.292571, 0.644857, 0.118286, 0.270857, 0.141143, 0.216286, 0.481429, 0.159143, 0.133714, 0.147714, 0.175714, 0.478286, 0.166286, 0.0782857, 0.284, 0.454, 0.0385714, 0.242286, 0.134857, 0.456286, 0.112, 0.121714, 0.219429, 0.562286, 0.710571, 0.717714, 0.441143, 0.201143, 0.538286, 0.364857, 0.368286, 0.0628571, 0.44
0, 6, 0.0357143, 0.198571, 0.127143, 0.2, 0.529143, 0.309143, 0.393429, 0.088, 0.399143, 0.498, 0.0314286, 0.165714, 0.131143, 0.181143, 0.296857, 0.137429, 0.224857, 0.294, 0.0634286, 0.247429, 0.605143, 0.774857, 0.110857, 0.24, 0.195143, 0.758286, 0.265429, 0.272, 0.176, 0.329714, 0.360571, 0.135143, 0.086, 0.328286, 0.116857, 0.330286, 0.0834286, 0.261143, 0.356, 0.146857, 0.481714, 0.581429, 0.143714, 0.643429, 0.515714, 0.716571, 0.37, 0.0548571, 0.108286, 0.231143, 0.182286, 0.183429, 0.306857, 0.185143, 0.422286, 0.0474286, 0.466286, 0.280286, 0.048, 0.138, 0.372286, 0.098, 0.056, 0.140286, 0.210857, 0.529429, 0.184571, 0.198857, 0.456857, 0.188857, 0.122857, 0.0765714, 0.540857, 0.186, 0.420286, 0.0588571, 0.23, 0.768857, 0.0465714, 0.0871429, 0.0805714, 0.772571, 0.403714, 0.158, 0.38, 0.664571, 0.328286, 0.188, 0.278286, 0.642, 0.110286, 0.267429, 0.146857, 0.238571, 0.472571, 0.167714, 0.142, 0.164286, 0.173143, 0.458286, 0.166857, 0.0737143, 0.288571, 0.445714, 0.0422857, 0.243714, 0.135429, 0.432571, 0.0931429, 0.124857, 0.211143, 0.566286, 0.714571, 0.717714, 0.440571, 0.205429, 0.532, 0.359714, 0.372857, 0.0628571, 0.428286
0, 7, 0.0302857, 0.192857, 0.122, 0.188, 0.545714, 0.301714, 0.382857, 0.098, 0.414, 0.484286, 0.03, 0.159429, 0.122857, 0.184857, 0.295714, 0.121714, 0.217429, 0.288286, 0.066, 0.261143, 0.608286, 0.782, 0.103143, 0.240571, 0.184857, 0.749429, 0.266286, 0.270571, 0.169143, 0.326857, 0.365143, 0.137143, 0.0808571, 0.321714, 0.124286, 0.338571, 0.0674286, 0.260857, 0.352286, 0.143429, 0.488, 0.577429, 0.138571, 0.644, 0.525143, 0.728286, 0.378857, 0.0574286, 0.104857, 0.235143, 0.172571, 0.191714, 0.308286, 0.189143, 0.445714, 0.0531429, 0.461429, 0.274286, 0.0471429, 0.138857, 0.388571, 0.0914286, 0.06, 0.130857, 0.203714, 0.517714, 0.186286, 0.195714, 0.467429, 0.176571, 0.113714, 0.0782857, 0.552286, 0.17, 0.438571, 0.0625714, 0.238286, 0.765143, 0.044, 0.0871429, 0.0842857, 0.778571, 0.428571, 0.170286, 0.362571, 0.661429, 0.331143, 0.199143, 0.280857, 0.632571, 0.118286, 0.272, 0.133429, 0.227714, 0.48, 0.176857, 0.135429, 0.156, 0.17, 0.473714, 0.162286, 0.0694286, 0.273714, 0.433143, 0.0397143, 0.234571, 0.136, 0.450571, 0.100286, 0.128286, 0.224857, 0.550857, 0.718571, 0.720286, 0.446, 0.2, 0.530857, 0.353714, 0.391143, 0.0645714, 0.441714
0, 8, 0.0331429, 0.199429, 0.123714, 0.193143, 0.536286, 0.302857, 0.376571, 0.0968571, 0.408, 0.481143, 0.0302857, 0.160286, 0.118857, 0.190857, 0.304571, 0.123143, 0.224571, 0.280571, 0.0845714, 0.258286, 0.600286, 0.778857, 0.102571, 0.245429, 0.211714, 0.774857, 0.25, 0.268, 0.164286, 0.329143, 0.364571, 0.134, 0.0802857, 0.340286, 0.109143, 0.334571, 0.0765714, 0.266571, 0.373714, 0.152857, 0.498286, 0.585143, 0.132857, 0.654857, 0.517429, 0.716857, 0.377143, 0.0588571, 0.105714, 0.229143, 0.186857, 0.184857, 0.308286, 0.176857, 0.426857, 0.0637143, 0.464571, 0.274286, 0.0417143, 0.146, 0.387143, 0.0877143, 0.0577143, 0.128286, 0.204, 0.528286, 0.181143, 0.190286, 0.472571, 0.175429, 0.107429, 0.0828571, 0.538, 0.187714, 0.438857, 0.0611429, 0.232286, 0.774, 0.0511429, 0.0802857, 0.0837143, 0.795143, 0.407143, 0.162857, 0.368857, 0.657143, 0.318857, 0.186857, 0.290286, 0.634571, 0.112, 0.276, 0.146857, 0.229143, 0.470857, 0.164286, 0.141143, 0.148286, 0.176857, 0.462857, 0.174, 0.0725714, 0.285429, 0.460857, 0.0422857, 0.244, 0.148286, 0.432857, 0.100286, 0.119714, 0.208286, 0.564286, 0.719429, 0.726, 0.455714, 0.201714, 0.535429, 0.344, 0.387143, 0.0657143, 0.44
0, 9, 0.0382857, 0.190286, 0.128571, 0.195429, 0.552286, 0.314, 0.382, 0.0914286, 0.414857, 0.486286, 0.0211429, 0.167429, 0.131714, 0.183429, 0.312857, 0.132, 0.219429, 0.265714, 0.0657143, 0.243429, 0.601429, 0.769143, 0.106857, 0.222, 0.190571, 0.778286, 0.277714, 0.264857, 0.165714, 0.321143, 0.366286, 0.131429, 0.0777143, 0.338571, 0.112571, 0.325143, 0.068, 0.238571, 0.360857, 0.146571, 0.502571, 0.580286, 0.138857, 0.656571, 0.518857, 0.725429, 0.392, 0.0551429, 0.107143, 0.225429, 0.166, 0.186286, 0.292, 0.186286, 0.418857, 0.0505714, 0.462286, 0.278286, 0.0428571, 0.147714, 0.378286, 0.0905714, 0.0585714, 0.126286, 0.204857, 0.542286, 0.189143, 0.195143, 0.472571, 0.192857, 0.124857, 0.082, 0.535143, 0.187143, 0.445429, 0.0651429, 0.225429, 0.758, 0.0488571, 0.0817143, 0.0851429, 0.77, 0.415429, 0.158, 0.376571, 0.662, 0.316, 0.191429, 0.286286, 0.622857, 0.123429, 0.267429, 0.139714, 0.232286, 0.472571, 0.166857, 0.144571, 0.156571, 0.177429, 0.475714, 0.179143, 0.0751429, 0.302286, 0.446, 0.0394286, 0.253429, 0.139714, 0.446571, 0.0977143, 0.116571, 0.202, 0.572286, 0.709714, 0.721714, 0.448, 0.196857, 0.528, 0.367429, 0.382286, 0.0557143, 0.416286
0, 10, 0.0388571, 0.194286, 0.126571, 0.179429, 0.554, 0.304, 0.374, 0.0994286, 0.408857, 0.478857, 0.0282857, 0.154, 0.116, 0.182, 0.299714, 0.124286, 0.217714, 0.278571, 0.062, 0.242571, 0.606857, 0.758286, 0.102857, 0.236286, 0.193429, 0.772, 0.275429, 0.274857, 0.171714, 0.321143, 0.36, 0.141429, 0.08, 0.333429, 0.116857, 0.331429, 0.0805714, 0.247714, 0.358857, 0.154571, 0.504571, 0.585429, 0.132857, 0.663143, 0.524286, 0.716857, 0.378286, 0.0474286, 0.0974286, 0.247143, 0.179714, 0.183429, 0.298, 0.190286, 0.418571, 0.0585714, 0.456571, 0.288, 0.0448571, 0.140286, 0.394571, 0.0882857, 0.0628571, 0.129714, 0.214857, 0.532286, 0.202857, 0.183143, 0.472, 0.188, 0.106, 0.0791429, 0.533714, 0.174857, 0.439714, 0.06, 0.232571, 0.759714, 0.0534286, 0.0802857, 0.0857143, 0.773429, 0.419143, 0.17, 0.382857, 0.652, 0.336286, 0.181429, 0.283429, 0.643143, 0.120571, 0.26, 0.144286, 0.223429, 0.476286, 0.172286, 0.132286, 0.162857, 0.172857, 0.477429, 0.176286, 0.074, 0.282571, 0.459714, 0.0385714, 0.235714, 0.141429, 0.460571, 0.105714, 0.118, 0.207429, 0.555714, 0.702, 0.720571, 0.442286, 0.208857, 0.544286, 0.361429, 0.379143, 0.0645714, 0.421429
